IDRESEAU;LIBELLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;GARE;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
154183;Faisceau pair;525000;1;245+436;51ed9710-6665-11e3-afff-01f464e0362d;Joué-lès-Tours;524102.25;6697463.652800001;0.669529792311029;47.35414317757834;47.35414317757834, 0.6695297923110292;47.35414317756557, 0.6695297923110276;"{""coordinates"": [0.669529792311028, 47.35414317756557], ""type"": ""Point""}"
156394;Faisceau impair;340000;1;062+725;cef33970-dfb5-11e3-8eff-01a464e0362d;Rosny-sur-Seine;599787.808799997;6878354.4736;1.630456009104529;48.99729069239908;48.99729069239908, 1.6304560091045288;48.99729069237774, 1.6304560091045275;"{""coordinates"": [1.630456009104527, 48.99729069237774], ""type"": ""Point""}"
85567;Faisceau Escale;338000;1;021+470;51e9c952-6665-11e3-afff-01f464e0362d;Achères-Grand-Cormier;633383.8083999977;6873228.063000001;2.090349901617404;48.95555734864353;48.95555734864353, 2.090349901617404;48.95555734862197, 2.090349901617403;"{""coordinates"": [2.090349901617403, 48.95555734862197], ""type"": ""Point""}"
155782;Faisceau Impair;229000;1;163+377;a4aa4912-9243-11e3-94ff-010c64e0362d;Marle-sur-Serre;755004.0443999991;6960768.088399999;3.762640740193965;49.743498164618806;49.743498164618806, 3.7626407401939646;49.743498164601085, 3.7626407401939654;"{""coordinates"": [3.762640740193965, 49.743498164601085], ""type"": ""Point""}"
10316024;Voie Lourde;882000;1;002+438;14df3b60-a761-11eb-97ff-01a0b2273146;St-Marcel-lès-Chalon;842079.1841999963;6631764.186299998;4.862072801618673;46.770927959574735;46.770927959574735, 4.862072801618673;46.77092795956024, 4.862072801618675;"{""coordinates"": [4.862072801618675, 46.77092795956024], ""type"": ""Point""}"
85542;Faisceau St-Rémy Réception et Triage Pair;830000;1;382+476;51e2c36e-6665-11e3-afff-01f464e0362d;Chalon-sur-Saône;840693.0173000023;6632658.764400002;4.844186273423454;46.77927338359646;46.77927338359646, 4.844186273423454;46.77927338358199, 4.844186273423456;"{""coordinates"": [4.844186273423456, 46.77927338358199], ""type"": ""Point""}"
128559;Faisceau Réception;830000;1;154+958;51e112d8-6665-11e3-afff-01f464e0362d;Laroche-Migennes;738254.9614000022;6762427.513700001;3.512569001874164;47.9611203327778;47.9611203327778, 3.5125690018741635;47.961120332766804, 3.512569001874164;"{""coordinates"": [3.512569001874164, 47.961120332766804], ""type"": ""Point""}"
155422;Faisceau Pair;677000;1;458+752;51efada4-6665-11e3-afff-01f464e0362d;Rivesaltes;689008.0232999995;6185747.531199999;2.865846840449857;42.771180085113585;42.771180085113585, 2.865846840449857;42.77118008508839, 2.865846840449857;"{""coordinates"": [2.865846840449857, 42.77118008508839], ""type"": ""Point""}"
128208;Faisceau F1et F5;180000;1;155+120;51e8e062-6665-11e3-afff-01f464e0362d;Metz-Ville;932501.7098999992;6895093.9076999985;6.185294951031371;49.11344690701406;49.11344690701406, 6.185294951031371;49.11344690699329, 6.1852949510313735;"{""coordinates"": [6.185294951031374, 49.11344690699329], ""type"": ""Point""}"
132359;Faisceau V71 et V72;570000;1;003+184;51e66c14-6665-11e3-afff-01f464e0362d;Paris-Austerlitz;655190.9813999981;6857520.1811;2.389771615688757;48.81619051083767;48.81619051083767, 2.3897716156887574;48.8161905108154, 2.389771615688757;"{""coordinates"": [2.389771615688757, 48.8161905108154], ""type"": ""Point""}"
155297;Faisceau Impair;558000;1;030+778;51ef66b6-6665-11e3-afff-01f464e0362d;Civry-St-Cloud;586789.0477000028;6775028.9679000005;1.48002963984719;48.06583275469416;48.06583275469416, 1.4800296398471904;48.06583275468346, 1.480029639847189;"{""coordinates"": [1.480029639847189, 48.06583275468346], ""type"": ""Point""}"
73014;Faisceau Folligny;405000;1;115+791;51e2c00c-6665-11e3-afff-01f464e0362d;Folligny;377025.8269999996;6867519.721500002;-1.401522444555712;48.826701631454945;48.826701631454945, -1.4015224445557115;48.826701631432734, -1.4015224445557148;"{""coordinates"": [-1.401522444555715, 48.826701631432734], ""type"": ""Point""}"
157292;Faisceau pair 4 et 6;755000;1;256+590;cef8723c-dfb5-11e3-8eff-01a464e0362d;La Roche-en-Brenil;788122.6338;6699077.8303;4.168107619180237;47.386174896965194;47.386174896965194, 4.168107619180237;47.3861748969525, 4.168107619180238;"{""coordinates"": [4.168107619180238, 47.3861748969525], ""type"": ""Point""}"
73041;Faisceau Pair;830000;1;623+758;51e194a6-6665-11e3-afff-01f464e0362d;Portes;847865.9974000007;6420599.5603;4.872277857003139;44.86879514366724;44.86879514366724, 4.872277857003139;44.868795143647304, 4.87227785700314;"{""coordinates"": [4.87227785700314, 44.868795143647304], ""type"": ""Point""}"
157400;Garage de WINGLES;286610;1;003+000;cef8f14e-dfb5-11e3-8eff-01a464e0362d;Pont-à-Vendin;690472.6872999966;7043454.951200001;2.865951828712181;50.48839402509613;50.48839402509613, 2.865951828712181;50.48839402508183, 2.865951828712181;"{""coordinates"": [2.865951828712181, 50.48839402508183], ""type"": ""Point""}"
128221;Faisceau Importation V20 à V64;172000;1;048+390;51e2f7d2-6665-11e3-afff-01f464e0362d;Forbach;985264.5208000019;6906619.423799999;6.9148999598063;49.19564487617119;49.19564487617119, 6.9148999598063;49.19564487615084, 6.914899959806303;"{""coordinates"": [6.914899959806303, 49.19564487615084], ""type"": ""Point""}"
154320;Faisceau impair;935000;1;839+294;51efb600-6665-11e3-afff-01f464e0362d;;864181.3202000037;6256971.976799998;5.025636391216534;43.39291807760867;43.39291807760867, 5.025636391216534;43.392918077584916, 5.025636391216536;"{""coordinates"": [5.025636391216536, 43.392918077584916], ""type"": ""Point""}"
85591;Faisceau Vaires-Torcy FV V1 à V15;070000;1;021+126;51e2ed76-6665-11e3-afff-01f464e0362d;Vaires-Torcy;672188.885300003;6863897.195799999;2.620834689650638;48.87449755271579;48.87449755271579, 2.620834689650638;48.87449755269382, 2.6208346896506374;"{""coordinates"": [2.620834689650637, 48.87449755269382], ""type"": ""Point""}"
153289;Faisceau v3 à v11;042000;1;026+154;51ed3070-6665-11e3-afff-01f464e0362d;Charmes;944993.1053000018;6813273.104200002;6.309279535461327;48.37355020483669;48.37355020483669, 6.309279535461327;48.373550204812126, 6.309279535461329;"{""coordinates"": [6.309279535461329, 48.373550204812126], ""type"": ""Point""}"
128142;Faisceau Relais;844300;1;389+549;51e3d702-6665-11e3-afff-01f464e0362d;Culmont-Chalindrey;883197.5240999982;6747462.4604;5.447652155137296;47.80200043386119;47.80200043386119, 5.447652155137296;47.80200043384972, 5.4476521551372965;"{""coordinates"": [5.447652155137297, 47.80200043384972], ""type"": ""Point""}"
73031;Faisceau Impair;830000;1;511+885;51e74f56-6665-11e3-afff-01f464e0362d;Lyon-Guillotière (Scaronne);842823.1601999998;6517869.0724;4.837097823323385;45.74546454812769;45.74546454812769, 4.837097823323385;45.74546454811021, 4.837097823323386;"{""coordinates"": [4.837097823323386, 45.74546454811021], ""type"": ""Point""}"
156632;Faisceau pair 6 à 8;790000;1;627+022;cef5522e-dfb5-11e3-8eff-01a464e0362d;Villefort;773766.2189999968;6371631.449999999;3.926879872745662;44.439835037690294;44.439835037690294, 3.926879872745662;44.43983503766918, 3.926879872745662;"{""coordinates"": [3.926879872745662, 44.43983503766918], ""type"": ""Point""}"
128261;Faisceau impair V3 a V5;067000;1;418+140;51e0dc82-6665-11e3-afff-01f464e0362d;Raon-l'Étape;983352.3219000027;6818678.609099999;6.83020432200786;48.406536039764006;48.406536039764006, 6.83020432200786;48.40653603973962, 6.830204322007863;"{""coordinates"": [6.830204322007863, 48.40653603973962], ""type"": ""Point""}"
155358;Faisceau Embranchements;229306;1;057+270;51ec5ddc-6665-11e3-afff-01f464e0362d;Bobigny;658153.3470000029;6868505.779199999;2.429031154747718;48.915181966661436;48.915181966661436, 2.4290311547477175;48.91518196663968, 2.429031154747717;"{""coordinates"": [2.429031154747717, 48.91518196663968], ""type"": ""Point""}"
156234;Faisceau Pair V8 à V30;420000;1;186+365;cef36a18-dfb5-11e3-8eff-01a464e0362d;Connerré-Beillé;513194.54299999774;6777998.0766;0.491217318696745;48.075649712336045;48.075649712336045, 0.4912173186967447;48.07564971232538, 0.4912173186967427;"{""coordinates"": [0.491217318696743, 48.07564971232538], ""type"": ""Point""}"
156424;Faisceau pair (6 et 4);909306;1;000+362;cef51dc0-dfb5-11e3-8eff-01a464e0362d;Montmélian;937895.9629999995;6493847.381299999;6.047102242754104;45.50277760596412;45.50277760596412, 6.047102242754104;45.502777605945944, 6.0471022427541055;"{""coordinates"": [6.047102242754105, 45.502777605945944], ""type"": ""Point""}"
153262;Faisceau Impair V3 à V11;701000;1;258+370;51ea4724-6665-11e3-afff-01f464e0362d;Viviez-Decazeville;637886.9936000034;6384560.121300001;2.217924532593754;44.557349288994224;44.557349288994224, 2.2179245325937536;44.557349288973434, 2.217924532593753;"{""coordinates"": [2.217924532593753, 44.557349288973434], ""type"": ""Point""}"
156382;faisceau CHANTIER SPECIALISE EQUIPEMENT;334000;1;024+777;cef2fe08-dfb5-11e3-8eff-01a464e0362d;Conflans-Ste-Honorine;633853.9638999999;6877741.852699999;2.09606379481261;48.996192223453576;48.996192223453576, 2.0960637948126104;48.996192223432224, 2.0960637948126095;"{""coordinates"": [2.09606379481261, 48.996192223432224], ""type"": ""Point""}"
86510;Faisceau Savenay V5 à V17;515000;1;469+706;51e1e732-6665-11e3-afff-01f464e0362d;Savenay;326332.5144999996;6707178.970899999;-1.953739464590217;47.35942087759607;47.35942087759607, -1.9537394645902169;47.3594208775833, -1.9537394645902209;"{""coordinates"": [-1.953739464590221, 47.3594208775833], ""type"": ""Point""}"
133907;Tiroir;070000;1;021+300;51e9cf12-6665-11e3-afff-01f464e0362d;Vaires-Torcy;672358.9739999995;6863909.8477;2.623152750574468;48.87461865325362;48.87461865325362, 2.6231527505744676;48.87461865323164, 2.623152750574467;"{""coordinates"": [2.623152750574467, 48.87461865323164], ""type"": ""Point""}"
133720;Faisceau Poste 5;590000;2;201+323;51e9cbc4-6665-11e3-afff-01f464e0362d;Vierzon-Ville;628677.3033000007;6681211.511500001;2.057386835980201;47.22737119552944;47.22737119552944, 2.057386835980201;47.227371195516284, 2.0573868359802003;"{""coordinates"": [2.0573868359802, 47.227371195516284], ""type"": ""Point""}"
155035;Faisceau Garages pour Embranchements;292000;1;016+581;51ead250-6665-11e3-afff-01f464e0362d;;700455.1513999999;7060299.543099999;3.006423211835662;50.639649704172236;50.639649704172236, 3.0064232118356617;50.63964970415859, 3.0064232118356617;"{""coordinates"": [3.006423211835662, 50.63964970415859], ""type"": ""Point""}"
